Call,Response
<context> <user> i'd like to book a table in tokyo for eight people with japanese cuisine in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table in tokyo for eight people with japanese cuisine in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese tokyo eight expensive
<query> may i have a table in a cheap price range in seoul,i'm on it
<context> <user> may i have a table in a cheap price range in seoul <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in a cheap price range in seoul <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese food,how many people would be in your party
<context> <user> may i have a table in a cheap price range in seoul <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> how many people would be in your party <query> for eight please,ok let me look into some options for you
<context> <user> may i have a table in a cheap price range in seoul <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> how many people would be in your party <user> for eight please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese seoul eight cheap
<query> can you make a restaurant reservation in a moderate price range with vietnamese food for six people in beijing,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range with vietnamese food for six people in beijing <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range with vietnamese food for six people in beijing <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese beijing six moderate
<query> i'd like to book a table for four,i'm on it
<context> <user> i'd like to book a table for four <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love japanese food,where should it be
<context> <user> i'd like to book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love japanese food <system> where should it be <query> in beijing,which price range are looking for
<context> <user> i'd like to book a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love japanese food <system> where should it be <user> in beijing <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
