Call,Response
<context> <user> can you book a table for eight people in madrid with indian food <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you book a table for eight people in madrid with indian food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you book a table for eight people in madrid with indian food <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid eight moderate
<query> i'd like to book a table in london in a cheap price range,i'm on it
<context> <user> i'd like to book a table in london in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in london in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love spanish food,how many people would be in your party
<context> <user> i'd like to book a table in london in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> how many people would be in your party <query> for four please,ok let me look into some options for you
<context> <user> i'd like to book a table in london in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> how many people would be in your party <user> for four please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four cheap
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
