Call,Response,Count
can you book a table for eight,i'm on it,664
<SILENCE>,any preference on a type of cuisine,664
with cantonese food,where should it be,664
in beijing,which price range are looking for,664
in a cheap price range please,ok let me look into some options for you,664
<SILENCE>,api_call cantonese beijing eight cheap,664
can you book a table in tokyo,i'm on it,665
<SILENCE>,any preference on a type of cuisine,665
with cantonese cuisine,how many people would be in your party,665
for four please,which price range are looking for,665
i am looking for a expensive restaurant,ok let me look into some options for you,665
<SILENCE>,api_call cantonese tokyo four expensive,665
can you make a restaurant reservation for two with vietnamese cuisine,i'm on it,666
<SILENCE>,where should it be,666
in seoul,which price range are looking for,666
in a cheap price range please,ok let me look into some options for you,666
<SILENCE>,api_call vietnamese seoul two cheap,666
may i have a table in seoul,i'm on it,667
<SILENCE>,any preference on a type of cuisine,667
i love korean food,how many people would be in your party,667
we will be eight,which price range are looking for,667
i am looking for a cheap restaurant,ok let me look into some options for you,667
<SILENCE>,api_call korean seoul eight cheap,667
i'd like to book a table in a moderate price range in beijing,i'm on it,668
<SILENCE>,any preference on a type of cuisine,668
with korean cuisine,how many people would be in your party,668
for eight please,ok let me look into some options for you,668
<SILENCE>,api_call korean beijing eight moderate,668
may i have a table with korean cuisine in seoul,i'm on it,669
<SILENCE>,how many people would be in your party,669
we will be six,which price range are looking for,669
i am looking for a expensive restaurant,ok let me look into some options for you,669
<SILENCE>,api_call korean seoul six expensive,669
may i have a table in seoul,i'm on it,670
<SILENCE>,any preference on a type of cuisine,670
i love cantonese food,how many people would be in your party,670
we will be eight,which price range are looking for,670
in a expensive price range please,ok let me look into some options for you,670
<SILENCE>,api_call cantonese seoul eight expensive,670
may i have a table with thai food,i'm on it,671
<SILENCE>,where should it be,671
hanoi please,how many people would be in your party,671
we will be six,which price range are looking for,671
in a expensive price range please,ok let me look into some options for you,671
<SILENCE>,api_call thai hanoi six expensive,671
can you book a table in a expensive price range,i'm on it,672
<SILENCE>,any preference on a type of cuisine,672
i love cantonese food,where should it be,672
in tokyo,how many people would be in your party,672
for four people please,ok let me look into some options for you,672
<SILENCE>,api_call cantonese tokyo four expensive,672
may i have a table with thai cuisine in beijing,i'm on it,673
<SILENCE>,how many people would be in your party,673
we will be six,which price range are looking for,673
i am looking for a expensive restaurant,ok let me look into some options for you,673
<SILENCE>,api_call thai beijing six expensive,673
i'd like to book a table in beijing for two people,i'm on it,674
<SILENCE>,any preference on a type of cuisine,674
i love cantonese food,which price range are looking for,674
in a cheap price range please,ok let me look into some options for you,674
<SILENCE>,api_call cantonese beijing two cheap,674
can you book a table in hanoi in a expensive price range with cantonese food for six,i'm on it,675
<SILENCE>,ok let me look into some options for you,675
<SILENCE>,api_call cantonese hanoi six expensive,675
i'd like to book a table in a expensive price range with thai cuisine for four people in seoul,i'm on it,676
<SILENCE>,ok let me look into some options for you,676
<SILENCE>,api_call thai seoul four expensive,676
can you make a restaurant reservation in a cheap price range in beijing for eight people,i'm on it,677
<SILENCE>,any preference on a type of cuisine,677
i love vietnamese food,ok let me look into some options for you,677
<SILENCE>,api_call vietnamese beijing eight cheap,677
can you book a table for eight people,i'm on it,678
<SILENCE>,any preference on a type of cuisine,678
with korean cuisine,where should it be,678
in seoul,which price range are looking for,678
in a moderate price range please,ok let me look into some options for you,678
<SILENCE>,api_call korean seoul eight moderate,678
can you book a table in seoul,i'm on it,679
<SILENCE>,any preference on a type of cuisine,679
with japanese food,how many people would be in your party,679
for four people please,which price range are looking for,679
i am looking for a expensive restaurant,ok let me look into some options for you,679
<SILENCE>,api_call japanese seoul four expensive,679
can you make a restaurant reservation,i'm on it,680
<SILENCE>,any preference on a type of cuisine,680
i love japanese food,where should it be,680
in tokyo,how many people would be in your party,680
we will be eight,which price range are looking for,680
i am looking for a moderate restaurant,ok let me look into some options for you,680
<SILENCE>,api_call japanese tokyo eight moderate,680
can you book a table for six in hanoi in a expensive price range with cantonese cuisine,i'm on it,681
<SILENCE>,ok let me look into some options for you,681
<SILENCE>,api_call cantonese hanoi six expensive,681
can you make a restaurant reservation,i'm on it,682
<SILENCE>,any preference on a type of cuisine,682
i love cantonese food,where should it be,682
bangkok please,how many people would be in your party,682
for two please,which price range are looking for,682
i am looking for a expensive restaurant,ok let me look into some options for you,682
<SILENCE>,api_call cantonese bangkok two expensive,682
can you make a restaurant reservation,i'm on it,683
<SILENCE>,any preference on a type of cuisine,683
with japanese food,where should it be,683
in seoul,how many people would be in your party,683
for six people please,which price range are looking for,683
in a expensive price range please,ok let me look into some options for you,683
<SILENCE>,api_call japanese seoul six expensive,683
can you book a table for eight people in hanoi with cantonese food in a expensive price range,i'm on it,684
<SILENCE>,ok let me look into some options for you,684
