Call,Response,Count
can you book a table with french cuisine,i'm on it,654
<SILENCE>,where should it be,654
bombay please,how many people would be in your party,654
for four please,which price range are looking for,654
in a cheap price range please,ok let me look into some options for you,654
<SILENCE>,api_call french bombay four cheap,654
can you book a table in london with british food for six,i'm on it,655
<SILENCE>,which price range are looking for,655
i am looking for a cheap restaurant,ok let me look into some options for you,655
<SILENCE>,api_call british london six cheap,655
can you make a restaurant reservation,i'm on it,656
<SILENCE>,any preference on a type of cuisine,656
with french food,where should it be,656
in london,how many people would be in your party,656
we will be eight,which price range are looking for,656
i am looking for a cheap restaurant,ok let me look into some options for you,656
<SILENCE>,api_call french london eight cheap,656
i'd like to book a table for eight with indian food in bombay,i'm on it,657
<SILENCE>,which price range are looking for,657
i am looking for a moderate restaurant,ok let me look into some options for you,657
<SILENCE>,api_call indian bombay eight moderate,657
can you book a table in a cheap price range with spanish food in madrid,i'm on it,658
<SILENCE>,how many people would be in your party,658
we will be six,ok let me look into some options for you,658
<SILENCE>,api_call spanish madrid six cheap,658
can you book a table in rome with indian food in a expensive price range,i'm on it,659
<SILENCE>,how many people would be in your party,659
we will be two,ok let me look into some options for you,659
<SILENCE>,api_call indian rome two expensive,659
can you book a table in a moderate price range for two with british food in bombay,i'm on it,660
<SILENCE>,ok let me look into some options for you,660
<SILENCE>,api_call british bombay two moderate,660
can you make a restaurant reservation,i'm on it,661
<SILENCE>,any preference on a type of cuisine,661
with spanish food,where should it be,661
in paris,how many people would be in your party,661
for eight please,which price range are looking for,661
in a expensive price range please,ok let me look into some options for you,661
<SILENCE>,api_call spanish paris eight expensive,661
i'd like to book a table for eight,i'm on it,662
<SILENCE>,any preference on a type of cuisine,662
with spanish cuisine,where should it be,662
paris please,which price range are looking for,662
i am looking for a moderate restaurant,ok let me look into some options for you,662
<SILENCE>,api_call spanish paris eight moderate,662
may i have a table in bombay with french food for two people,i'm on it,663
<SILENCE>,which price range are looking for,663
i am looking for a moderate restaurant,ok let me look into some options for you,663
<SILENCE>,api_call french bombay two moderate,663
i'd like to book a table,i'm on it,664
<SILENCE>,any preference on a type of cuisine,664
with italian cuisine,where should it be,664
rome please,how many people would be in your party,664
we will be two,which price range are looking for,664
i am looking for a cheap restaurant,ok let me look into some options for you,664
<SILENCE>,api_call italian rome two cheap,664
can you make a restaurant reservation in a cheap price range for two in rome with indian cuisine,i'm on it,665
<SILENCE>,ok let me look into some options for you,665
<SILENCE>,api_call indian rome two cheap,665
can you make a restaurant reservation,i'm on it,666
<SILENCE>,any preference on a type of cuisine,666
with french cuisine,where should it be,666
bombay please,how many people would be in your party,666
we will be two,which price range are looking for,666
in a expensive price range please,ok let me look into some options for you,666
<SILENCE>,api_call french bombay two expensive,666
can you make a restaurant reservation,i'm on it,667
<SILENCE>,any preference on a type of cuisine,667
with french food,where should it be,667
rome please,how many people would be in your party,667
we will be six,which price range are looking for,667
i am looking for a cheap restaurant,ok let me look into some options for you,667
<SILENCE>,api_call french rome six cheap,667
i'd like to book a table with british cuisine in a expensive price range,i'm on it,668
<SILENCE>,where should it be,668
rome please,how many people would be in your party,668
for six please,ok let me look into some options for you,668
<SILENCE>,api_call british rome six expensive,668
can you make a restaurant reservation in rome,i'm on it,669
<SILENCE>,any preference on a type of cuisine,669
with french cuisine,how many people would be in your party,669
for eight please,which price range are looking for,669
