Call,Response,Count
<SILENCE>,api_call british bombay eight expensive,549
actually i would prefer with italian food,sure is there anything else to update,549
no,ok let me look into some options for you,549
<SILENCE>,api_call italian bombay eight expensive,549
thanks,you're welcome,549
may i have a table for six in london in a moderate price range with british cuisine,i'm on it,550
<SILENCE>,ok let me look into some options for you,550
<SILENCE>,api_call british london six moderate,550
instead could it be with spanish cuisine,sure is there anything else to update,550
actually i would prefer in a expensive price range,sure is there anything else to update,550
actually i would prefer for two,sure is there anything else to update,550
no,ok let me look into some options for you,550
<SILENCE>,api_call spanish london two expensive,550
 you rock,you're welcome,550
i'd like to book a table in paris with italian cuisine in a moderate price range for eight,i'm on it,551
<SILENCE>,ok let me look into some options for you,551
<SILENCE>,api_call italian paris eight moderate,551
actually i would prefer in a cheap price range,sure is there anything else to update,551
no,ok let me look into some options for you,551
<SILENCE>,api_call italian paris eight cheap,551
you rock,you're welcome,551
can you book a table in rome in a cheap price range for six with italian cuisine,i'm on it,552
<SILENCE>,ok let me look into some options for you,552
<SILENCE>,api_call italian rome six cheap,552
actually i would prefer in paris,sure is there anything else to update,552
no,ok let me look into some options for you,552
<SILENCE>,api_call italian paris six cheap,552
thanks,you're welcome,552
can you book a table in paris with british cuisine in a expensive price range for four people,i'm on it,553
<SILENCE>,ok let me look into some options for you,553
<SILENCE>,api_call british paris four expensive,553
actually i would prefer in london,sure is there anything else to update,553
instead could it be with spanish food,sure is there anything else to update,553
actually i would prefer in a moderate price range,sure is there anything else to update,553
instead could it be for two people,sure is there anything else to update,553
no,ok let me look into some options for you,553
 <SILENCE>,api_call spanish london two moderate,553
 thank you,you're welcome,553
can you book a table in london for six in a moderate price range with italian cuisine,i'm on it,554
<SILENCE>,ok let me look into some options for you,554
<SILENCE>,api_call italian london six moderate,554
actually i would prefer for eight,sure is there anything else to update,554
actually i would prefer with indian cuisine,sure is there anything else to update,554
actually i would prefer in madrid,sure is there anything else to update,554
no,ok let me look into some options for you,554
<SILENCE>,api_call indian madrid eight moderate,554
 you rock,you're welcome,554
can you make a restaurant reservation in a expensive price range for eight people in bombay with british food,i'm on it,555
<SILENCE>,ok let me look into some options for you,555
<SILENCE>,api_call british bombay eight expensive,555
instead could it be in a moderate price range,sure is there anything else to update,555
no,ok let me look into some options for you,555
<SILENCE>,api_call british bombay eight moderate,555
you rock,you're welcome,555
may i have a table for six people in bombay in a moderate price range with italian food,i'm on it,556
<SILENCE>,ok let me look into some options for you,556
<SILENCE>,api_call italian bombay six moderate,556
actually i would prefer for two,sure is there anything else to update,556
actually i would prefer with spanish food,sure is there anything else to update,556
no,ok let me look into some options for you,556
<SILENCE>,api_call spanish bombay two moderate,556
thanks,you're welcome,556
i'd like to book a table with italian cuisine in paris for eight in a cheap price range,i'm on it,557
<SILENCE>,ok let me look into some options for you,557
<SILENCE>,api_call italian paris eight cheap,557
