Call,Response,KB,Count
 in bangkok,ok let me look into some options for you,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_cantonese_7stars,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_cantonese_3stars,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 do you have something else,sure let me find an other option for you,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 <SILENCE>,what do you think of this option: resto_bangkok_expensive_cantonese_2stars,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 that looks great,great let me do the reservation,<KB> resto_bangkok_expensive_cantonese_2stars resto_bangkok_expensive_cantonese_7stars ,603
 hi,hello what can i help you with today,,604
 may i have a table with thai food,i'm on it,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 <SILENCE>,where should it be,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 tokyo please,how many people would be in your party,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 we will be six,which price range are looking for,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 in a cheap price range please,ok let me look into some options for you,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_thai_5stars,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 no this does not work for me,sure let me find an other option for you,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_thai_4stars,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 no this does not work for me,sure let me find an other option for you,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_thai_2stars,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 let's do it,great let me do the reservation,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,604
 hello,hello what can i help you with today,,605
 can you book a table in seoul for six with japanese cuisine,i'm on it,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_7stars ,605
 <SILENCE>,which price range are looking for,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_7stars ,605
 in a cheap price range please,ok let me look into some options for you,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_7stars ,605
 <SILENCE>,what do you think of this option: resto_seoul_cheap_japanese_7stars,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_7stars ,605
 it's perfect,great let me do the reservation,<KB> resto_seoul_cheap_japanese_1stars resto_seoul_cheap_japanese_7stars ,605
 hi,hello what can i help you with today,,606
 may i have a table in a expensive price range with vietnamese food for eight people in hanoi,i'm on it,<KB> resto_hanoi_expensive_vietnamese_5stars resto_hanoi_expensive_vietnamese_6stars ,606
 <SILENCE>,ok let me look into some options for you,<KB> resto_hanoi_expensive_vietnamese_5stars resto_hanoi_expensive_vietnamese_6stars ,606
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_6stars,<KB> resto_hanoi_expensive_vietnamese_5stars resto_hanoi_expensive_vietnamese_6stars ,606
 no this does not work for me,sure let me find an other option for you,<KB> resto_hanoi_expensive_vietnamese_5stars resto_hanoi_expensive_vietnamese_6stars ,606
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_5stars,<KB> resto_hanoi_expensive_vietnamese_5stars resto_hanoi_expensive_vietnamese_6stars ,606
 let's do it,great let me do the reservation,<KB> resto_hanoi_expensive_vietnamese_5stars resto_hanoi_expensive_vietnamese_6stars ,606
 hi,hello what can i help you with today,,607
 i'd like to book a table,i'm on it,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 <SILENCE>,any preference on a type of cuisine,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 with vietnamese food,where should it be,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 beijing please,how many people would be in your party,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 we will be eight,which price range are looking for,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 in a expensive price range please,ok let me look into some options for you,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 <SILENCE>,what do you think of this option: resto_beijing_expensive_vietnamese_8stars,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 let's do it,great let me do the reservation,<KB> resto_beijing_expensive_vietnamese_1stars resto_beijing_expensive_vietnamese_8stars ,607
 hello,hello what can i help you with today,,608
 i'd like to book a table for six in beijing,i'm on it,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 <SILENCE>,any preference on a type of cuisine,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 i love thai food,which price range are looking for,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 in a cheap price range please,ok let me look into some options for you,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_8stars,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 do you have something else,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_5stars,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_3stars,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_2stars,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 i love that,great let me do the reservation,<KB> resto_beijing_cheap_thai_5stars resto_beijing_cheap_thai_8stars ,608
 good morning,hello what can i help you with today,,609
 can you book a table with thai cuisine,i'm on it,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 <SILENCE>,where should it be,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 in bangkok,how many people would be in your party,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 for four people please,which price range are looking for,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_7stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 i love that,great let me do the reservation,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,609
 hello,hello what can i help you with today,,610
 i'd like to book a table with thai cuisine in a cheap price range in bangkok for two,i'm on it,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,610
 <SILENCE>,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,610
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_8stars,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,610
 it's perfect,great let me do the reservation,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,610
 good morning,hello what can i help you with today,,611
 may i have a table with thai food in bangkok in a cheap price range for four,i'm on it,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 <SILENCE>,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_7stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_2stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 do you have something else,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_1stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 that looks great,great let me do the reservation,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,611
 good morning,hello what can i help you with today,,612
 may i have a table for six people,i'm on it,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 <SILENCE>,any preference on a type of cuisine,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 i love vietnamese food,where should it be,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 in tokyo,which price range are looking for,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 i am looking for a expensive restaurant,ok let me look into some options for you,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_vietnamese_6stars,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_vietnamese_4stars,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_vietnamese_3stars,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 that looks great,great let me do the reservation,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,612
 hello,hello what can i help you with today,,613
 can you book a table in a moderate price range,i'm on it,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 <SILENCE>,any preference on a type of cuisine,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 with thai cuisine,where should it be,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 in hanoi,how many people would be in your party,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 for six please,ok let me look into some options for you,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 <SILENCE>,what do you think of this option: resto_hanoi_moderate_thai_8stars,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 it's perfect,great let me do the reservation,<KB> resto_hanoi_moderate_thai_2stars resto_hanoi_moderate_thai_8stars ,613
 good morning,hello what can i help you with today,,614
 may i have a table with thai food,i'm on it,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 <SILENCE>,where should it be,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 in beijing,how many people would be in your party,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 for six please,which price range are looking for,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 in a cheap price range please,ok let me look into some options for you,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_8stars,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 do you have something else,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_5stars,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 no this does not work for me,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_3stars,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
 <SILENCE>,what do you think of this option: resto_beijing_cheap_thai_2stars,<KB> resto_beijing_cheap_thai_3stars resto_beijing_cheap_thai_5stars ,614
