Call,Response,Count
i'd like to book a table in a moderate price range with japanese food for four people in hanoi,i'm on it,552
<SILENCE>,ok let me look into some options for you,552
<SILENCE>,api_call japanese hanoi four moderate,552
actually i would prefer for six,sure is there anything else to update,552
actually i would prefer with vietnamese food,sure is there anything else to update,552
no,ok let me look into some options for you,552
<SILENCE>,api_call vietnamese hanoi six moderate,552
thanks,you're welcome,552
may i have a table in hanoi with japanese food for two in a moderate price range,i'm on it,553
<SILENCE>,ok let me look into some options for you,553
<SILENCE>,api_call japanese hanoi two moderate,553
instead could it be for eight,sure is there anything else to update,553
instead could it be in a cheap price range,sure is there anything else to update,553
actually i would prefer in beijing,sure is there anything else to update,553
no,ok let me look into some options for you,553
<SILENCE>,api_call japanese beijing eight cheap,553
 thank you,you're welcome,553
i'd like to book a table in hanoi with vietnamese food for eight in a expensive price range,i'm on it,554
<SILENCE>,ok let me look into some options for you,554
<SILENCE>,api_call vietnamese hanoi eight expensive,554
instead could it be with japanese cuisine,sure is there anything else to update,554
instead could it be for six,sure is there anything else to update,554
instead could it be in seoul,sure is there anything else to update,554
no,ok let me look into some options for you,554
<SILENCE>,api_call japanese seoul six expensive,554
 you rock,you're welcome,554
i'd like to book a table with korean food in a moderate price range for six in hanoi,i'm on it,555
<SILENCE>,ok let me look into some options for you,555
<SILENCE>,api_call korean hanoi six moderate,555
actually i would prefer with cantonese food,sure is there anything else to update,555
actually i would prefer for two people,sure is there anything else to update,555
instead could it be in seoul,sure is there anything else to update,555
no,ok let me look into some options for you,555
<SILENCE>,api_call cantonese seoul two moderate,555
 you rock,you're welcome,555
may i have a table for six people in a expensive price range in seoul with cantonese food,i'm on it,556
<SILENCE>,ok let me look into some options for you,556
<SILENCE>,api_call cantonese seoul six expensive,556
actually i would prefer with korean food,sure is there anything else to update,556
instead could it be for four,sure is there anything else to update,556
actually i would prefer in hanoi,sure is there anything else to update,556
actually i would prefer in a cheap price range,sure is there anything else to update,556
no,ok let me look into some options for you,556
 <SILENCE>,api_call korean hanoi four cheap,556
 you rock,you're welcome,556
i'd like to book a table with japanese cuisine for six people in a moderate price range in beijing,i'm on it,557
<SILENCE>,ok let me look into some options for you,557
<SILENCE>,api_call japanese beijing six moderate,557
instead could it be in a cheap price range,sure is there anything else to update,557
instead could it be with thai food,sure is there anything else to update,557
no,ok let me look into some options for you,557
<SILENCE>,api_call thai beijing six cheap,557
thank you,you're welcome,557
i'd like to book a table for two people in tokyo with korean food in a cheap price range,i'm on it,558
<SILENCE>,ok let me look into some options for you,558
<SILENCE>,api_call korean tokyo two cheap,558
actually i would prefer in a moderate price range,sure is there anything else to update,558
instead could it be in hanoi,sure is there anything else to update,558
instead could it be with cantonese cuisine,sure is there anything else to update,558
no,ok let me look into some options for you,558
<SILENCE>,api_call cantonese hanoi two moderate,558
 thanks,you're welcome,558
i'd like to book a table with korean food in a cheap price range in seoul for two,i'm on it,559
<SILENCE>,ok let me look into some options for you,559
<SILENCE>,api_call korean seoul two cheap,559
actually i would prefer for four,sure is there anything else to update,559
no,ok let me look into some options for you,559
<SILENCE>,api_call korean seoul four cheap,559
thanks,you're welcome,559
can you make a restaurant reservation in hanoi for four people in a expensive price range with japanese food,i'm on it,560
<SILENCE>,ok let me look into some options for you,560
<SILENCE>,api_call japanese hanoi four expensive,560
actually i would prefer in a cheap price range,sure is there anything else to update,560
no,ok let me look into some options for you,560
<SILENCE>,api_call japanese hanoi four cheap,560
thanks,you're welcome,560
can you make a restaurant reservation in tokyo in a moderate price range with cantonese cuisine for eight,i'm on it,561
<SILENCE>,ok let me look into some options for you,561
<SILENCE>,api_call cantonese tokyo eight moderate,561
actually i would prefer in bangkok,sure is there anything else to update,561
instead could it be for six,sure is there anything else to update,561
no,ok let me look into some options for you,561
<SILENCE>,api_call cantonese bangkok six moderate,561
thanks,you're welcome,561
i'd like to book a table in a cheap price range for eight with japanese cuisine in hanoi,i'm on it,562
<SILENCE>,ok let me look into some options for you,562
<SILENCE>,api_call japanese hanoi eight cheap,562
