Call,Response,Count
in a cheap price range please,ok let me look into some options for you,610
<SILENCE>,api_call french rome four cheap,610
may i have a table for six,i'm on it,611
<SILENCE>,any preference on a type of cuisine,611
i love indian food,where should it be,611
in rome,which price range are looking for,611
i am looking for a expensive restaurant,ok let me look into some options for you,611
<SILENCE>,api_call indian rome six expensive,611
i'd like to book a table for four people with italian food,i'm on it,612
<SILENCE>,where should it be,612
london please,which price range are looking for,612
in a cheap price range please,ok let me look into some options for you,612
<SILENCE>,api_call italian london four cheap,612
can you make a restaurant reservation in a expensive price range with spanish cuisine,i'm on it,613
<SILENCE>,where should it be,613
bombay please,how many people would be in your party,613
for eight people please,ok let me look into some options for you,613
<SILENCE>,api_call spanish bombay eight expensive,613
may i have a table for six in a cheap price range with british food in bombay,i'm on it,614
<SILENCE>,ok let me look into some options for you,614
<SILENCE>,api_call british bombay six cheap,614
i'd like to book a table for two people in london with british cuisine in a moderate price range,i'm on it,615
<SILENCE>,ok let me look into some options for you,615
<SILENCE>,api_call british london two moderate,615
can you book a table,i'm on it,616
<SILENCE>,any preference on a type of cuisine,616
i love french food,where should it be,616
rome please,how many people would be in your party,616
for eight please,which price range are looking for,616
i am looking for a expensive restaurant,ok let me look into some options for you,616
<SILENCE>,api_call french rome eight expensive,616
can you make a restaurant reservation with indian cuisine in a expensive price range for two people,i'm on it,617
<SILENCE>,where should it be,617
in paris,ok let me look into some options for you,617
<SILENCE>,api_call indian paris two expensive,617
i'd like to book a table with spanish food in london,i'm on it,618
<SILENCE>,how many people would be in your party,618
we will be six,which price range are looking for,618
in a moderate price range please,ok let me look into some options for you,618
<SILENCE>,api_call spanish london six moderate,618
i'd like to book a table with indian food in a cheap price range in london for eight,i'm on it,619
<SILENCE>,ok let me look into some options for you,619
<SILENCE>,api_call indian london eight cheap,619
can you book a table for four people in london in a cheap price range with british food,i'm on it,620
<SILENCE>,ok let me look into some options for you,620
<SILENCE>,api_call british london four cheap,620
i'd like to book a table in a cheap price range with spanish food,i'm on it,621
<SILENCE>,where should it be,621
in rome,how many people would be in your party,621
for six please,ok let me look into some options for you,621
<SILENCE>,api_call spanish rome six cheap,621
may i have a table with spanish food in madrid in a moderate price range for two people,i'm on it,622
<SILENCE>,ok let me look into some options for you,622
<SILENCE>,api_call spanish madrid two moderate,622
can you make a restaurant reservation in bombay,i'm on it,623
<SILENCE>,any preference on a type of cuisine,623
with italian cuisine,how many people would be in your party,623
we will be four,which price range are looking for,623
in a cheap price range please,ok let me look into some options for you,623
<SILENCE>,api_call italian bombay four cheap,623
can you book a table for four people in madrid with indian cuisine in a expensive price range,i'm on it,624
<SILENCE>,ok let me look into some options for you,624
<SILENCE>,api_call indian madrid four expensive,624
can you make a restaurant reservation in a moderate price range for two with spanish cuisine,i'm on it,625
<SILENCE>,where should it be,625
in madrid,ok let me look into some options for you,625
<SILENCE>,api_call spanish madrid two moderate,625
can you book a table,i'm on it,626
<SILENCE>,any preference on a type of cuisine,626
i love french food,where should it be,626
london please,how many people would be in your party,626
we will be four,which price range are looking for,626
i am looking for a moderate restaurant,ok let me look into some options for you,626
<SILENCE>,api_call french london four moderate,626
can you make a restaurant reservation for four people in a expensive price range with british cuisine in paris,i'm on it,627
<SILENCE>,ok let me look into some options for you,627
<SILENCE>,api_call british paris four expensive,627
can you make a restaurant reservation in paris with italian food in a expensive price range,i'm on it,628
