Call,Response,KB,Count
 <SILENCE>,what do you think of this option: resto_madrid_moderate_italian_7stars,<KB> resto_madrid_moderate_italian_6stars resto_madrid_moderate_italian_7stars ,569
 that looks great,great let me do the reservation,<KB> resto_madrid_moderate_italian_6stars resto_madrid_moderate_italian_7stars ,569
 good morning,hello what can i help you with today,,570
 can you make a restaurant reservation,i'm on it,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 with british cuisine,where should it be,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 bombay please,how many people would be in your party,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 for six please,which price range are looking for,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_8stars,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 no i don't like that,sure let me find an other option for you,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_3stars,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_2stars,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 let's do it,great let me do the reservation,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_8stars ,570
 hello,hello what can i help you with today,,571
 can you make a restaurant reservation for two with spanish cuisine,i'm on it,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 <SILENCE>,where should it be,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 in paris,which price range are looking for,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 in a expensive price range please,ok let me look into some options for you,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 <SILENCE>,what do you think of this option: resto_paris_expensive_spanish_6stars,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 no i don't like that,sure let me find an other option for you,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 <SILENCE>,what do you think of this option: resto_paris_expensive_spanish_5stars,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 it's perfect,great let me do the reservation,<KB> resto_paris_expensive_spanish_1stars resto_paris_expensive_spanish_4stars ,571
 hello,hello what can i help you with today,,572
 can you make a restaurant reservation with french cuisine,i'm on it,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 <SILENCE>,where should it be,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 in madrid,how many people would be in your party,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 we will be six,which price range are looking for,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 <SILENCE>,what do you think of this option: resto_madrid_moderate_french_7stars,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 no this does not work for me,sure let me find an other option for you,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 <SILENCE>,what do you think of this option: resto_madrid_moderate_french_6stars,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 do you have something else,sure let me find an other option for you,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 <SILENCE>,what do you think of this option: resto_madrid_moderate_french_4stars,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 no i don't like that,sure let me find an other option for you,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 <SILENCE>,what do you think of this option: resto_madrid_moderate_french_2stars,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 let's do it,great let me do the reservation,<KB> resto_madrid_moderate_french_6stars resto_madrid_moderate_french_7stars ,572
 hello,hello what can i help you with today,,573
 can you make a restaurant reservation in a cheap price range with british cuisine for two,i'm on it,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 <SILENCE>,where should it be,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 paris please,ok let me look into some options for you,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 <SILENCE>,what do you think of this option: resto_paris_cheap_british_7stars,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 do you have something else,sure let me find an other option for you,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 <SILENCE>,what do you think of this option: resto_paris_cheap_british_6stars,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 do you have something else,sure let me find an other option for you,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 <SILENCE>,what do you think of this option: resto_paris_cheap_british_2stars,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 i love that,great let me do the reservation,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,573
 good morning,hello what can i help you with today,,574
 may i have a table in a expensive price range in bombay with italian cuisine,i'm on it,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 <SILENCE>,how many people would be in your party,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 for six please,ok let me look into some options for you,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 <SILENCE>,what do you think of this option: resto_bombay_expensive_italian_8stars,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 <SILENCE>,what do you think of this option: resto_bombay_expensive_italian_4stars,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 no this does not work for me,sure let me find an other option for you,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 <SILENCE>,what do you think of this option: resto_bombay_expensive_italian_2stars,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 no this does not work for me,sure let me find an other option for you,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 <SILENCE>,what do you think of this option: resto_bombay_expensive_italian_1stars,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 that looks great,great let me do the reservation,<KB> resto_bombay_expensive_italian_4stars resto_bombay_expensive_italian_8stars ,574
 hello,hello what can i help you with today,,575
 can you book a table,i'm on it,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 i love french food,where should it be,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 in bombay,how many people would be in your party,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 we will be six,which price range are looking for,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 in a moderate price range please,ok let me look into some options for you,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 <SILENCE>,what do you think of this option: resto_bombay_moderate_french_6stars,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 no this does not work for me,sure let me find an other option for you,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 <SILENCE>,what do you think of this option: resto_bombay_moderate_french_5stars,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 <SILENCE>,what do you think of this option: resto_bombay_moderate_french_4stars,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 that looks great,great let me do the reservation,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,575
 hi,hello what can i help you with today,,576
 may i have a table in a moderate price range,i'm on it,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 <SILENCE>,any preference on a type of cuisine,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 i love italian food,where should it be,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 rome please,how many people would be in your party,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 we will be four,ok let me look into some options for you,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 <SILENCE>,what do you think of this option: resto_rome_moderate_italian_8stars,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 no this does not work for me,sure let me find an other option for you,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 <SILENCE>,what do you think of this option: resto_rome_moderate_italian_3stars,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 no i don't like that,sure let me find an other option for you,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 <SILENCE>,what do you think of this option: resto_rome_moderate_italian_2stars,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 i love that,great let me do the reservation,<KB> resto_rome_moderate_italian_2stars resto_rome_moderate_italian_3stars ,576
 hi,hello what can i help you with today,,577
